code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,target,total_clicks
DDD,2014J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,-151.0,0,45.0
DDD,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,1,150,N,-52.0,1,58.0
DDD,2014J,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,-131.0,1,340.0
DDD,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,-130.0,0,542.0
DDD,2014J,F,North Region,A Level or Equivalent,Unknown,0-35,0,60,N,-45.0,0,2475.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,-116.0,1,259.0
DDD,2014J,M,Scotland,HE Qualification,40-50%,35-55,1,60,N,-116.0,0,849.0
DDD,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,-21.0,1,288.0
DDD,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,-17.0,0,216.0
DDD,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,-45.0,0,1479.0
DDD,2014J,M,Wales,A Level or Equivalent,20-30%,35-55,1,60,N,-30.0,0,2115.0
DDD,2014J,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,-67.0,0,725.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,-127.0,0,3.0
DDD,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,1,120,N,-12.0,0,841.0
DDD,2014J,F,London Region,Lower Than A Level,10-20,0-35,1,60,N,-38.0,1,71.0
DDD,2014J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,-100.0,1,264.0
DDD,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,-35.0,1,300.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,-137.0,0,2791.0
DDD,2014J,M,London Region,HE Qualification,10-20,0-35,1,60,N,-39.0,1,442.0
DDD,2014J,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,-93.0,1,230.0
DDD,2014J,F,South Region,Lower Than A Level,30-40%,0-35,0,120,N,-25.0,1,521.0
DDD,2014J,F,South West Region,Lower Than A Level,50-60%,0-35,1,90,N,-39.0,0,371.0
DDD,2014J,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,-120.0,0,1598.0
DDD,2014J,F,London Region,HE Qualification,20-30%,35-55,1,60,N,-35.0,0,2500.0
DDD,2014J,F,Wales,Lower Than A Level,10-20,35-55,2,60,Y,-43.0,0,129.0
DDD,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,1,60,N,-38.0,0,738.0
DDD,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,120,N,-32.0,0,684.0
DDD,2014J,F,Wales,Lower Than A Level,80-90%,35-55,1,60,N,-81.0,0,796.0
DDD,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,1,60,N,-39.0,0,1670.0
DDD,2014J,M,North Western Region,HE Qualification,70-80%,35-55,0,90,N,-94.0,1,2175.0
DDD,2014J,M,South West Region,No Formal quals,20-30%,0-35,3,120,N,-129.0,1,91.0
DDD,2014J,M,London Region,Post Graduate Qualification,10-20,35-55,1,60,N,-31.0,0,358.0
DDD,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,-39.0,0,363.0
DDD,2014J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,-60.0,1,0.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,2,150,N,-39.0,1,575.0
DDD,2014J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,Y,-49.0,0,1430.0
DDD,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,Y,-50.0,1,611.0
DDD,2014J,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,-23.0,1,1.0
DDD,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,-35.0,1,3778.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,-87.0,0,2285.0
DDD,2014J,F,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,-72.0,0,436.0
DDD,2014J,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,-95.0,1,28.0
DDD,2014J,F,Scotland,HE Qualification,10-20,0-35,1,60,N,-74.0,0,1467.0
DDD,2014J,M,North Region,A Level or Equivalent,60-70%,0-35,1,60,N,-63.0,0,819.0
DDD,2014J,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,-134.0,1,128.0
DDD,2014J,F,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,-44.0,1,0.0
DDD,2014J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,-162.0,0,2061.0
DDD,2014J,F,Yorkshire Region,HE Qualification,20-30%,0-35,1,120,N,-21.0,0,778.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,190,N,-58.0,1,489.0
DDD,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,1,120,N,-51.0,0,193.0
DDD,2014J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,100,N,-27.0,0,28.0
DDD,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,1,60,Y,-24.0,1,166.0
DDD,2014J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,-16.0,0,590.0
DDD,2014J,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,1,90,Y,-162.0,0,9175.0
DDD,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,-48.0,0,4428.0
DDD,2014J,M,Wales,HE Qualification,80-90%,35-55,0,60,N,-30.0,0,1401.0
DDD,2014J,M,Wales,HE Qualification,0-10%,0-35,0,90,N,-22.0,0,1201.0
DDD,2014J,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,-37.0,0,795.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,-31.0,0,1457.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,-31.0,1,1734.0
DDD,2014J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,-151.0,1,0.0
DDD,2014J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,-79.0,1,64.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,-128.0,0,2782.0
DDD,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,-115.0,0,1181.0
DDD,2014J,F,Yorkshire Region,HE Qualification,60-70%,0-35,0,120,N,-31.0,1,1664.0
DDD,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,-81.0,0,812.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,2,120,N,-91.0,1,11.0
DDD,2014J,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,-103.0,0,950.0
DDD,2014J,F,Ireland,A Level or Equivalent,50-60%,0-35,1,60,N,-67.0,0,653.0
DDD,2014J,M,South West Region,A Level or Equivalent,60-70%,0-35,1,60,N,-108.0,1,0.0
DDD,2014J,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,-128.0,0,964.0
DDD,2014J,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,-91.0,1,0.0
DDD,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,-39.0,0,1433.0
DDD,2014J,F,West Midlands Region,HE Qualification,10-20,0-35,1,60,N,-64.0,1,0.0
DDD,2014J,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,-127.0,0,708.0
DDD,2014J,F,North Region,A Level or Equivalent,50-60%,0-35,1,60,N,-157.0,0,271.0
DDD,2014J,F,South Region,A Level or Equivalent,80-90%,35-55,1,60,Y,-65.0,1,1704.0
DDD,2014J,F,London Region,Lower Than A Level,30-40%,0-35,1,120,N,-56.0,1,25.0
DDD,2014J,M,Wales,A Level or Equivalent,10-20,0-35,2,60,N,-36.0,0,1189.0
DDD,2014J,F,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,-31.0,0,1035.0
DDD,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,1,120,N,-60.0,0,1569.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,-12.0,1,660.0
DDD,2014J,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,-81.0,1,0.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,60,N,-130.0,0,682.0
DDD,2014J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,85,Y,-64.0,0,770.0
DDD,2014J,F,Scotland,Lower Than A Level,10-20,0-35,0,70,N,-99.0,1,116.0
DDD,2014J,F,South Region,A Level or Equivalent,10-20,0-35,0,60,N,-95.0,0,727.0
DDD,2014J,M,Scotland,HE Qualification,30-40%,0-35,0,150,N,-57.0,1,16.0
DDD,2014J,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,-74.0,0,340.0
DDD,2014J,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,-23.0,1,764.0
DDD,2014J,F,South East Region,Lower Than A Level,40-50%,0-35,0,120,Y,-53.0,1,0.0
DDD,2014J,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,-28.0,0,545.0
DDD,2014J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,-91.0,0,1498.0
DDD,2014J,F,South Region,HE Qualification,20-30%,0-35,0,60,N,-41.0,0,1760.0
DDD,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,-85.0,0,1278.0
DDD,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,-30.0,1,0.0
DDD,2014J,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,-31.0,1,0.0
DDD,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-153.0,0,2814.0
DDD,2014J,F,London Region,HE Qualification,40-50%,0-35,0,60,N,-74.0,1,580.0
DDD,2014J,M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,-30.0,0,1884.0
DDD,2014J,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,-21.0,0,110.0
DDD,2014J,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,-95.0,0,900.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,1,90,N,-51.0,0,1190.0
DDD,2014J,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,-59.0,1,0.0
DDD,2014J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,-86.0,1,0.0
DDD,2014J,M,South Region,HE Qualification,80-90%,0-35,0,60,N,-79.0,1,268.0
DDD,2014J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,-31.0,0,1658.0
DDD,2014J,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,-122.0,0,3797.0
DDD,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,-29.0,0,1044.0
DDD,2014J,F,Scotland,HE Qualification,90-100%,0-35,2,370,N,-103.0,1,0.0
DDD,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-154.0,0,560.0
DDD,2014J,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,-50.0,0,1813.0
DDD,2014J,F,North Region,HE Qualification,30-40%,0-35,1,60,N,-43.0,0,891.0
DDD,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,-28.0,0,762.0
DDD,2014J,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,-109.0,0,5256.0
DDD,2014J,F,Wales,Lower Than A Level,0-10%,0-35,1,60,N,-35.0,0,1777.0
DDD,2014J,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,-32.0,0,920.0
DDD,2014J,M,Ireland,Lower Than A Level,60-70%,0-35,0,90,N,-91.0,0,7413.0
DDD,2014J,M,South West Region,A Level or Equivalent,40-50%,0-35,3,60,Y,-41.0,1,371.0
DDD,2014J,M,London Region,Lower Than A Level,50-60%,0-35,0,210,N,-100.0,1,0.0
DDD,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,-43.0,0,1842.0
DDD,2014J,F,Scotland,HE Qualification,0-10%,0-35,3,150,N,-134.0,0,721.0
DDD,2014J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,-24.0,0,855.0
DDD,2014J,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,-39.0,0,874.0
DDD,2014J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,-74.0,0,692.0
DDD,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,-142.0,0,644.0
DDD,2014J,M,South West Region,Lower Than A Level,20-30%,0-35,1,90,Y,-161.0,0,197.0
DDD,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,150,N,-36.0,0,802.0
DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,2,60,N,-155.0,1,758.0
DDD,2014J,M,South Region,HE Qualification,90-100%,0-35,0,60,N,-30.0,0,167.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-109.0,0,836.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,150,N,-84.0,0,627.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,150,N,-37.0,1,0.0
DDD,2014J,F,London Region,HE Qualification,20-30%,35-55,2,60,N,-30.0,0,447.0
DDD,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,120,N,-38.0,0,303.0
DDD,2014J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,-48.0,1,197.0
DDD,2014J,M,South East Region,Lower Than A Level,10-20,0-35,2,60,N,-4.0,0,720.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,-162.0,1,777.0
DDD,2014J,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,Y,-29.0,0,525.0
DDD,2014J,M,North Region,Lower Than A Level,Unknown,35-55,0,60,N,-81.0,0,1172.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,-74.0,0,673.0
DDD,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,N,-50.0,1,3846.0
DDD,2014J,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,-58.0,0,3601.0
DDD,2014J,F,South East Region,A Level or Equivalent,50-60%,0-35,2,60,N,-136.0,0,290.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,240,Y,-156.0,1,133.0
DDD,2014J,M,South West Region,A Level or Equivalent,60-70%,35-55,1,120,N,-30.0,0,537.0
DDD,2014J,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,-136.0,0,1328.0
DDD,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,1,60,N,-161.0,0,1346.0
DDD,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,-58.0,0,330.0
DDD,2014J,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,-31.0,0,1162.0
DDD,2014J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,-48.0,0,2214.0
DDD,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,240,N,-156.0,1,0.0
DDD,2014J,F,London Region,A Level or Equivalent,60-70%,0-35,1,180,N,-15.0,1,661.0
DDD,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,-153.0,1,0.0
DDD,2014J,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,-86.0,0,1155.0
DDD,2014J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,-100.0,0,473.0
DDD,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,0,180,N,-162.0,1,135.0
DDD,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,1,60,Y,-44.0,1,229.0
DDD,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,Y,-70.0,0,2771.0
DDD,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,-57.0,1,0.0
DDD,2014J,M,East Midlands Region,HE Qualification,90-100%,0-35,1,60,N,-109.0,0,1785.0
DDD,2014J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,-45.0,0,423.0
DDD,2014J,M,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,-156.0,1,1161.0
DDD,2014J,M,North Region,Post Graduate Qualification,Unknown,55<=,0,120,N,-92.0,0,1701.0
DDD,2014J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,-102.0,0,725.0
DDD,2014J,M,South East Region,Lower Than A Level,30-40%,0-35,2,90,Y,-81.0,1,208.0
DDD,2014J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,-81.0,1,0.0
DDD,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,-143.0,0,408.0
DDD,2014J,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,-86.0,0,1275.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,-53.0,0,1230.0
DDD,2014J,M,Ireland,Lower Than A Level,Unknown,35-55,1,60,N,-109.0,0,439.0
DDD,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,-87.0,1,160.0
DDD,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,-60.0,1,365.0
DDD,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,-121.0,0,2356.0
DDD,2014J,M,North Region,Lower Than A Level,Unknown,0-35,0,60,Y,-36.0,0,1295.0
DDD,2014J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,-120.0,0,1295.0
DDD,2014J,M,Wales,HE Qualification,60-70%,0-35,2,60,N,-25.0,1,26.0
DDD,2014J,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,-56.0,0,2285.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,-156.0,1,571.0
DDD,2014J,F,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,-116.0,1,503.0
DDD,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,-77.0,0,27.0
DDD,2014J,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,-116.0,0,1389.0
DDD,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,Y,-86.0,1,152.0
DDD,2014J,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,-21.0,1,0.0
DDD,2014J,F,Scotland,HE Qualification,80-90%,0-35,1,90,N,-109.0,1,1929.0
DDD,2014J,M,North Western Region,Lower Than A Level,70-80%,0-35,1,120,N,-41.0,1,219.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,2,60,Y,-162.0,0,2013.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,-23.0,0,460.0
DDD,2014J,M,South West Region,HE Qualification,20-30%,0-35,1,60,N,-87.0,1,801.0
DDD,2014J,F,Ireland,A Level or Equivalent,0-10%,0-35,1,120,N,-39.0,1,44.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,2,60,Y,-45.0,0,1078.0
DDD,2014J,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,-102.0,0,856.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,60,N,-87.0,0,222.0
DDD,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-43.0,0,434.0
DDD,2014J,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,-30.0,1,281.0
DDD,2014J,M,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,-12.0,1,21.0
DDD,2014J,M,South Region,Lower Than A Level,60-70%,0-35,1,60,N,-122.0,0,22.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,Unknown,0-35,2,60,N,-86.0,0,269.0
DDD,2014J,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,-130.0,1,14.0
DDD,2014J,M,London Region,HE Qualification,40-50%,0-35,2,60,N,-80.0,0,526.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,-38.0,1,354.0
DDD,2014J,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,-73.0,0,4156.0
DDD,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,1,60,N,-17.0,0,110.0
DDD,2014J,F,North Region,Lower Than A Level,60-70%,0-35,0,60,N,-50.0,0,781.0
DDD,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-109.0,1,66.0
DDD,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,-24.0,0,337.0
DDD,2014J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,-85.0,0,4525.0
DDD,2014J,F,South Region,Lower Than A Level,30-40%,0-35,1,90,N,-29.0,1,1.0
DDD,2014J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,-116.0,0,749.0
DDD,2014J,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,-100.0,0,619.0
DDD,2014J,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,-94.0,0,730.0
DDD,2014J,F,North Region,Lower Than A Level,10-20,35-55,1,60,N,-74.0,1,746.0
DDD,2014J,M,North Region,Lower Than A Level,40-50%,0-35,2,120,N,-81.0,1,124.0
DDD,2014J,F,Scotland,HE Qualification,70-80%,0-35,1,60,N,-162.0,0,396.0
DDD,2014J,M,London Region,Lower Than A Level,40-50%,0-35,1,120,N,-39.0,0,144.0
DDD,2014J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,-95.0,0,317.0
DDD,2014J,M,Ireland,A Level or Equivalent,0-10%,0-35,0,90,N,-92.0,0,387.0
DDD,2014J,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,-155.0,1,30.0
DDD,2014J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,75,Y,-17.0,0,450.0
DDD,2014J,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,-128.0,0,2140.0
DDD,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,-116.0,1,913.0
DDD,2014J,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,-39.0,1,540.0
DDD,2014J,M,South Region,Lower Than A Level,70-80%,0-35,2,60,N,-80.0,0,1408.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,-28.0,0,1145.0
DDD,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,-147.0,1,63.0
DDD,2014J,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,-35.0,1,106.0
DDD,2014J,F,South West Region,Lower Than A Level,10-20,0-35,0,120,N,-30.0,0,864.0
DDD,2014J,M,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,-43.0,0,475.0
DDD,2014J,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,-142.0,0,756.0
DDD,2014J,F,Wales,A Level or Equivalent,10-20,0-35,2,90,N,-42.0,0,906.0
DDD,2014J,F,South Region,Lower Than A Level,30-40%,0-35,2,90,Y,-22.0,1,165.0
DDD,2014J,F,London Region,HE Qualification,30-40%,0-35,0,60,N,-71.0,1,1255.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,Y,-95.0,1,822.0
DDD,2014J,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,-161.0,1,1193.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,90,N,-135.0,1,304.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,60,N,-88.0,1,157.0
DDD,2014J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,150,N,-130.0,1,3.0
DDD,2014J,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,-56.0,1,0.0
DDD,2014J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,-59.0,0,584.0
DDD,2014J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,-22.0,0,328.0
DDD,2014J,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,-73.0,1,178.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,-163.0,0,723.0
DDD,2014J,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,-59.0,0,495.0
DDD,2014J,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,-113.0,0,1054.0
DDD,2014J,M,London Region,HE Qualification,10-20,0-35,0,120,N,-81.0,1,266.0
DDD,2014J,F,Wales,Lower Than A Level,50-60%,35-55,0,150,Y,-72.0,1,204.0
DDD,2014J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,Y,-25.0,0,725.0
DDD,2014J,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,-73.0,0,1762.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,240,N,-121.0,1,0.0
DDD,2014J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,-39.0,0,497.0
DDD,2014J,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,120,N,-151.0,1,1153.0
DDD,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,-162.0,1,1133.0
DDD,2014J,M,North Region,Lower Than A Level,Unknown,35-55,2,60,N,-136.0,1,1925.0
DDD,2014J,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,-27.0,1,5.0
DDD,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,-22.0,0,423.0
DDD,2014J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,1,60,N,-24.0,0,464.0
DDD,2014J,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,-49.0,0,490.0
DDD,2014J,F,South West Region,HE Qualification,10-20,0-35,0,120,N,-94.0,1,0.0
DDD,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,120,N,-30.0,0,492.0
DDD,2014J,M,North Region,A Level or Equivalent,Unknown,0-35,1,60,N,-32.0,1,99.0
DDD,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,-109.0,1,331.0
DDD,2014J,M,Ireland,A Level or Equivalent,50-60%,0-35,1,60,N,-130.0,0,159.0
DDD,2014J,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,-38.0,1,5010.0
DDD,2014J,F,South East Region,A Level or Equivalent,40-50%,0-35,2,60,N,-109.0,0,1190.0
DDD,2014J,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,-67.0,0,275.0
DDD,2014J,M,Scotland,Lower Than A Level,70-80%,35-55,1,60,N,-128.0,0,887.0
DDD,2014J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,-136.0,1,1090.0
DDD,2014J,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,-88.0,0,74.0
DDD,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,220,N,-45.0,1,148.0
DDD,2014J,F,South West Region,Lower Than A Level,50-60%,0-35,1,120,N,-67.0,0,1603.0
DDD,2014J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,-64.0,0,11407.0
